price_raw,title,location,status,availability,property_type,beds,baths,author,post-date,listing_url,24hrs Power,30kva generator,5kva inverter,Balcony,BQ,Car Park,CCTV,Children Playground,Fitted Bathrooms,Fitted Kitchen,Fully Furnished,Gated Estate,Gym,Home Automation,Home Entertainment Unit,Jacuzzi,Maid's Room,Rooftop Terrace,Swimming Pool,Walk-in Closet,WiFi,Golf Course View,Private Elevator,Study,Cinema,Garden,area(sqm),Water Front,Private Cinema,Water View,Football Pitch,Tennis Court,Sauna
"#45,000,000",Furnished 2 Bedroom Waterfront Apartment,"Banana Island, Ikoyi, Lagos.",For Rent,Available for rent,Apartment,2,2,admin-cw,6 months ago,https://cwlagos.com/property/furnished-2-bedroom-waterfront-apartment/,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,,True,True,True,,,True,True,True,,,
"$4,500,000",6 Bedroom Fully Detached Waterfront Duplex + BQ,"Banana Island, Ikoyi, Lagos.",For Sale,Available for sale,Detached,6,6,admin-cw,7 months ago,https://cwlagos.com/property/6-bedroom-fully-detached-waterfront-duplex-bq/,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,,,,,,,True,,True,,,
"#11,000,000",1 Bedroom Apartment,"Banana Island Road, Ikoyi, Lagos.",For Rent,Available for rent,Apartment,1,1,Rose,7 months ago,https://cwlagos.com/property/1-bedroom-apartment/,True,True,True,True,,True,True,True,True,True,,True,,True,True,True,,True,,True,True,,,,,,,,,,,,
"#30,000,000",2 Bedroom Terraced House,"Banana Island, Ikoyi, Lagos.",For Rent,Available for rent,Terraced,2,2,Rose,7 months ago,https://cwlagos.com/property/2-bedroom-terraced-house/,True,True,True,True,,True,True,True,True,True,,True,,True,True,True,,True,True,True,True,,,True,,,,,,,,,
"$635,000",Luxury 2- & 4-Bedroom Apartments & Maisonettes with Pool,"Banana Island, Ikoyi, Lagos.",For Sale,Available for sale,Apartment,2,2,admin-cw,11 months ago,https://cwlagos.com/property/luxury-2-4-bedroom-apartments-maisonettes-with-pool/,True,True,True,True,,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,,True,,True,,,,True,,,,
"$1,500,000",Luxury 4 Bedroom Maisonette with Swimming Pool,"Banana island, Ikoyi",For Sale,,Maisonette,4,4,Rose,1 year ago,https://cwlagos.com/property/luxury-4-bedroom-maisonette-with-swimming-pool-2/,True,True,True,True,True,True,,,,True,,,,,,,,,True,,,,,,,,,,,,,,
"#1,200,000,000",Luxury 5 Bedroom Semi-Detached House with Ample Parking Space,"Banana Island, Ikoyi, Lagos.",For Sale,Available for sale,Semi Detached,5,5,Rose,1 year ago,https://cwlagos.com/property/luxury-5-bedroom-semi-detached-house-with-ample-parking-space/,True,True,True,True,,True,True,True,True,True,,True,,True,True,True,,True,,True,True,,True,,,,,,,,,,
"$1,500,000",Brand New 5 Bedroom Semi-Detached House with Water View,"Banana Island, Ikoyi, Lagos.",For Sale,Available for sale,Semi Detached,5,5,Rose,1 year ago,https://cwlagos.com/property/brand-new-5-bedroom-semi-detached-house-with-water-view/,True,True,True,True,,True,True,True,True,True,,True,,True,True,True,,True,True,True,True,,True,,,,,True,,True,,,
"$20,000,000",A Luxuriously Built Fully Detached Waterfront 6 Bedroom Mansion with Waterfall,"Banana Island, Ikoyi, Lagos.",For Sale,Available for sale,Detached,6,6,Rose,1 year ago,https://cwlagos.com/property/a-luxuriously-built-fully-detached-waterfront-6-bedroom-mansion-with-waterfall/,True,True,True,True,,True,True,True,True,True,,True,,True,True,True,,True,True,True,True,,,,,,3880 sqm,True,,True,,,
"#25,000,000",Luxurious 4 Bedroom Terrace with Swimming Pool,"Oniru, Victoria Island, Lagos.",For Rent,Available for rent,Terraced,4,4,admin-cw,8 months ago,https://cwlagos.com/property/luxurious-4-bedroom-terrace-with-swimming-pool/,True,True,True,True,,True,True,True,True,True,,True,True,True,True,True,,True,True,True,True,,,,,True,,,,,,,
"#45,000,000",Luxurious Furnished 4 Bedroom Terrace with Cinema room and Spa,"Victoria Island, Lagos.",For Rent,Available for rent,Terraced,4,4,admin-cw,9 months ago,https://cwlagos.com/property/luxurious-furnished-4-bedroom-terrace-with-cinema-room-and-spa/,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,,True,,True,,,,True,,,,
"20,000,000",3-Bedroom Apartment,Oniru,For Rent,Available for rent,Apartment,3,3,admin-cw,8 hours ago,https://cwlagos.com/property/3-bedroom-apartment-28/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"20,000,000",3-Bedroom Apartment,Oniru,For Rent,Available for rent,Apartment,3,3,admin-cw,9 hours ago,https://cwlagos.com/property/3-bedroom-apartment-27/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN80,000,000",Commercial Property (1200sqm)- VI,VI,commercial,Available for rent,,,,admin-cw,1 day ago,https://cwlagos.com/property/commercial-property-1200sqm-vi/,,,,,,,,,,,,,,,,,,,,,,,,,,,1200,,,,,,
"NGN150,000,000",Commercial property- VI,VI,commercial,Available for rent,,,,admin-cw,1 day ago,https://cwlagos.com/property/commercial-property-vi-2/,,,,,,,,,,,,,,,,,,,,,,,,,,,1400,,,,,,
"NGN16,000,000",3 Bedroom Bungalow –Victoria Island,VI,For Rent,Available for rent,Bungalow,,,admin-cw,4 days ago,https://cwlagos.com/property/3-bedroom-bungalow-victoria-island/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN350,000",NEW DEVELOPMENTS- VICTORIA ISLAND,VI,For Sale,Available for sale,Apartment,1,1,admin-cw,4 days ago,https://cwlagos.com/property/new-developments-victoria-island/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN25,000,000,000",COMMERCIAL PLOT IN VICTORIA ISLAND,VI,For Sale,Available for sale,,,,admin-cw,5 days ago,https://cwlagos.com/property/commercial-plot-in-victoria-island/,,,,,,,,,,,,,,,,,,,,,,,,,,,22000,,,,,,
"NGN8,500,000,000","4,000sqm Bareland- Victoria Island",VI,For Sale,Available for sale,,,,admin-cw,6 days ago,https://cwlagos.com/property/4000sqm-bareland-victoria-island/,,,,,,,,,,,,,,,,,,,,,,,,,,,4000,,,,,,
$25000000,Waterfront Land- Victoria Island,VI,For Sale,Available for sale,,,,admin-cw,6 days ago,https://cwlagos.com/property/waterfront-land-victoria-island/,,,,,,,,,,,,,,,,,,,,,,,,,,,16000,,,,,,
"NGN25,000,000","22,000sqm Bareland in Victoria Island",VI,For Sale,Available for sale,,,,admin-cw,6 days ago,https://cwlagos.com/property/22000sqm-bareland-in-victoria-island/,,,,,,,,,,,,,,,,,,,,,,,,,,,22000,,,,,,
$36000000,Prime Bareland- Victoria Island,VI,For Sale,Available for sale,,,,admin-cw,6 days ago,https://cwlagos.com/property/prime-bareland-victoria-island/,,,,,,,,,,,,,,,,,,,,,,,,,,,20000,,,,,,
"NGN450,000,000",2-Bed Apartment & 4-Bed Penthouse+BQ-VI,VI,For Sale,Available for sale,Apartment,2,2,admin-cw,1 week ago,https://cwlagos.com/property/2-bed-apartment-4-bed-penthousebq-vi/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"80,000,000",Commercial Space,"Victoria Island, Eti Osa, Lagos State, Nigeria",For Rent,Available for rent,Commercial Space,,,Jennifer Nwagbo,1 week ago,https://cwlagos.com/property/commercial-space/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"550,000",3-Bedroom Waterfront Apartment,"Victoria Island, Eti Osa, Lagos State, Nigeria",Short Stays,Available for rent,Apartment,3,3,Jennifer Nwagbo,1 week ago,https://cwlagos.com/property/3-bedroom-waterfront-apartment/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"500,000,000",Prime Commercial Spaces,Lekki phase 1,For Rent,Available for rent,Commercial Space,,,Jennifer Nwagbo,1 week ago,https://cwlagos.com/property/prime-commercial-spaces/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN40,000,000",4-BED SEMI-DETACHED HOUSE +BQ- VI,VI,For Rent,Available for rent,Semi Detached,4,4,admin-cw,1 week ago,https://cwlagos.com/property/4-bed-semi-detached-house-bq-vi/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN45,000,000",3-BEDROOM APARTMENT+BQ- VI,VI,For Rent,Available for rent,Apartment,3,3,admin-cw,1 week ago,https://cwlagos.com/property/3-bedroom-apartmentbq-vi-2/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN30,000,000",4-BEDROOM TERRACE DUPLEX- VI,VI,For Rent,Available for rent,Terraced,4,4,admin-cw,1 week ago,https://cwlagos.com/property/4-bedroom-terrace-duplex-vi/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN60,000,000",4-BEDROOM TOWNHOUSE- ONIRU,Oniru,For Rent,Available for rent,Town House,4,4,admin-cw,1 week ago,https://cwlagos.com/property/4-bedroom-townhouse-oniru/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN45,000,000",4-BEDROOM APARTMENT-VI,VI,For Rent,Available for rent,Apartment,4,4,admin-cw,2 weeks ago,https://cwlagos.com/property/4-bedroom-apartment-vi/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN60,000,000",3-BEDROOM APARTMENT- VI,VI,For Rent,Available for rent,Apartment,3,3,admin-cw,2 weeks ago,https://cwlagos.com/property/3-bedroom-apartment-vi-4/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN20,000,000",3-BEDROOM APARTMENT- VI,VI,For Rent,Available for rent,Apartment,3,3,admin-cw,2 weeks ago,https://cwlagos.com/property/3-bedroom-apartment-vi-3/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN50,000,000",DETACHED HOUSE WITH BUNGALOW- VI,VI,For Rent,Available for rent,Bungalow,4,4,admin-cw,2 weeks ago,https://cwlagos.com/property/detached-house-with-bungalow-vi/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN100,000,000",1200sqm Bareland- VI,VI,For Rent,Available for rent,Commercial Space,,,admin-cw,2 weeks ago,https://cwlagos.com/property/1200sqm-bareland-vi/,,,,,,,,,,,,,,,,,,,,,,,,,,,1200,,,,,,
"NGN450,000,000",NEW DEVELOPMENT APARTMENTS IN VICTORIA ISLAND,VI,For Sale,Available for sale,Apartment,3,3,admin-cw,2 weeks ago,https://cwlagos.com/property/new-development-apartments-in-victoria-island/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
$172270,NEW DEVELOPMENT APARTMENTS- VI,VI,For Sale,Available for sale,Apartment,1,1,admin-cw,2 weeks ago,https://cwlagos.com/property/new-development-apartments-vi/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN2,300,000,000",PRE-PILLED 950SQM PLOT | VICTORIA ISLAND,VI,For Sale,Available for sale,,,,admin-cw,2 weeks ago,https://cwlagos.com/property/pre-pilled-950sqm-plot-victoria-island/,,,,,,,,,,,,,,,,,,,,,,,,,,,950,,,,,,
"NGN25,000,000",3-BEDROOM APARTMENT| ONIRU,Oniru,For Rent,Available for rent,Apartment,3,3,admin-cw,2 weeks ago,https://cwlagos.com/property/3-bedroom-apartment-oniru/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN15,000,000",2-BEDROOM APARTMENT | ONIRU,Oniru,For Rent,Available for rent,Apartment,2,2,admin-cw,2 weeks ago,https://cwlagos.com/property/2-bedroom-apartment-oniru-3/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN27,000,000",2-BEDROOM APARTMENT| VICTORIA ISLAND,VI,For Rent,Available for rent,Apartment,2,2,admin-cw,2 weeks ago,https://cwlagos.com/property/2-bedroom-apartment-victoria-island-3/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN1,000,000,000",4-BEDROOM TERRACE| VICTORIA ISLAND,VI,For Sale,Available for sale,Terraced,4,4,admin-cw,2 weeks ago,https://cwlagos.com/property/4-bedroom-terrace-victoria-island-2/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN20,000,000",4-BEDROOM TERRACE | ONIRU,Oniru,For Rent,Available for rent,Terraced,4,4,admin-cw,2 weeks ago,https://cwlagos.com/property/4-bedroom-terrace-oniru/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
$22000,NEWLY BUILT APARTMENT COMPLEX- VI,VI,For Rent,Available for rent,Apartment,2,2,admin-cw,2 weeks ago,https://cwlagos.com/property/newly-built-apartment-complex-vi/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN40,000,000",3-BEDROOM FLAT + BQ- VI,VI,For Rent,Available for rent,Apartment,3,3,admin-cw,2 weeks ago,https://cwlagos.com/property/3-bedroom-flat-bq-vi/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN100,000,000",COMMERCIAL PROPERTY IN VICTORIA ISLAND,VI,commercial,Available for rent,Commercial Space,,,admin-cw,3 weeks ago,https://cwlagos.com/property/commercial-property-in-victoria-island/,,,,,,,,,,,,,,,,,,,,,,,,,,,970,,,,,,
"NGN35,000,000",COMMERCIAL PROPERTY— VI,VI,commercial,Available for rent,Commercial Space,,,admin-cw,3 weeks ago,https://cwlagos.com/property/commercial-property-vi/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"500,000,000",Commercial Building with Multiple Office Spaces,"Victoria Island, Eti Osa, Lagos State, Nigeria",For Rent,Available for rent,Commercial Space,,,Jennifer Nwagbo,3 weeks ago,https://cwlagos.com/property/commercial-building-with-multiple-office-spaces/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"450,000,000",2-Bedroom Apartment,"Victoria Island, Eti Osa, Lagos State,  Nigeria",For Sale,Available for sale,Apartment,2,2,admin-cw,3 weeks ago,https://cwlagos.com/property/2-bedroom-apartment-37/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN150,000,000",COMMERCIAL WATERFRONT PROPERTY – VI,VI,For Rent,Available for rent,Detached,6,6,admin-cw,4 weeks ago,https://cwlagos.com/property/commercial-waterfront-property-vi/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN20,000,000",6 UNITS OF 5-BED SEMI-DETACHED DUPLEX | VI,VI,For Rent,Available for rent,Semi Detached,5,5,admin-cw,4 weeks ago,https://cwlagos.com/property/6-units-of-5-bed-semi-detached-duplex-vi/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN700,000,000",4-BEDROOM TERRACE — VICTORIA ISLAND,VI,For Sale,Available for sale,Terraced,4,4,admin-cw,4 weeks ago,https://cwlagos.com/property/4-bedroom-terrace-victoria-island/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN12,000,000",3-BEDROOM FLAT+BQ — ONIRU,VI,For Rent,Available for rent,Apartment,3,3,admin-cw,4 weeks ago,https://cwlagos.com/property/3-bedroom-flatbq-oniru/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN20,000,000",3-BEDROOM APARTMENT — VICTORIA ISLAND,VI,For Rent,Available for rent,Apartment,3,3,admin-cw,4 weeks ago,https://cwlagos.com/property/3-bedroom-apartment-victoria-island-2/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN27,000,000",2 & 3 Bedroom Apartments| VI,VI,For Rent,Available for rent,Apartment,2,2,admin-cw,4 weeks ago,https://cwlagos.com/property/2-3-bedroom-apartments-vi/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN35,000,000",4 BEDROOM TERRACE+BQ ||VICTORIA ISLAND,VI,For Rent,Available for rent,Terraced,4,4,admin-cw,4 weeks ago,https://cwlagos.com/property/4-bedroom-terracebq-victoria-island/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN630,000,000",3-Bedroom Apartment+BQ | Victoria Island,VI,For Sale,Available for sale,Apartment,3,3,admin-cw,4 weeks ago,https://cwlagos.com/property/3-bedroom-apartmentbq-victoria-island-2/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN12,000,000",3-Bedroom Maisonette | Oniru,VI,For Rent,Available for rent,Maisonette,3,3,admin-cw,4 weeks ago,https://cwlagos.com/property/3-bedroom-maisonette-oniru/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN450,000,000",2-Bedroom Apartment | Oniru,VI,For Sale,Available for sale,Apartment,2,2,admin-cw,4 weeks ago,https://cwlagos.com/property/2-bedroom-apartment-oniru-2/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"450,000,000",Multi-Storey Residential Development,"Victoria Island, Eti Osa, Lagos State, Nigeria",For Sale,Available for sale,Detached,2,2,admin-cw,4 weeks ago,https://cwlagos.com/property/multi-storey-residential-development/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN600,000,000",3-Bedroom Apartment+BQ| Victoria Island,VI,For Sale,Available for sale,Apartment,3,3,admin-cw,4 weeks ago,https://cwlagos.com/property/3-bedroom-apartmentbq-victoria-island/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN286,000,000",Off-Plan Apartments- Oniru,VI,For Sale,,Apartment,2,2,admin-cw,1 month ago,https://cwlagos.com/property/off-plan-apartments-oniru/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN30,000,000",2 BED FURNISHED APARTMENT- ONIRU,Oniru,For Rent,Available for rent,Apartment,2,2,admin-cw,1 month ago,https://cwlagos.com/property/2-bed-furnished-apartment-oniru/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN14,000,000",3 BED FURNISHED APARTMENT- VI,VI,For Rent,Available for rent,Apartment,3,3,admin-cw,1 month ago,https://cwlagos.com/property/3-bed-furnished-apartment-vi/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN250,000,000",2 BEDROOM APARTMENT | VICTORIA ISLAND,VI,For Sale,Available for sale,Apartment,2,2,admin-cw,1 month ago,https://cwlagos.com/property/2-bedroom-apartment-victoria-island-2/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
$15000000,PURPOSE-BUILT HOSPITAL – ONIRU,VI,commercial,Available for sale,Commercial Space,,,admin-cw,1 month ago,https://cwlagos.com/property/purpose-built-hospital-oniru/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN50,000,000",3 BEDROOM APARTMENT+BQ- VI,VI,For Rent,Available for rent,Apartment,3,3,admin-cw,1 month ago,https://cwlagos.com/property/3-bedroom-apartmentbq-vi/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"29,527,500",2-Bedroom Apartment,"Victoria Island, Eti Osa, Lagos State, Nigeria",For Rent,Available for rent,Apartment,2,2,admin-cw,1 month ago,https://cwlagos.com/property/2-bedroom-apartment-36/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN550,000,000",3 BEDROOM APARTMENT- VI,VI,For Sale,Available for sale,Apartment,3,3,admin-cw,1 month ago,https://cwlagos.com/property/3-bedroom-apartment-vi-2/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"750,000,000",3-Bedroom Apartment with BQ,"Victoria Island, Eti Osa, Lagos State, Nigeria",For Sale,Available for sale,Apartment,3,3,admin-cw,1 month ago,https://cwlagos.com/property/3-bedroom-apartment-with-bq-12/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN30,000,000",3 BEDROOM APARTMENT- VI,VI,For Rent,Available for rent,Apartment,3,3,admin-cw,1 month ago,https://cwlagos.com/property/3-bedroom-apartment-vi/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN50,000,000",4-Bedroom Penthouse— Victoria Island (VI),VI,For Rent,Available for rent,Penthouse,4,4,admin-cw,1 month ago,https://cwlagos.com/property/4-bedroom-penthouse-victoria-island-vi/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN3,000,000",3 & 4-BED FURNISHED APARTMENTS— VICTORIA ISLAND,VI,For Rent,Available for rent,Apartment,3,3,admin-cw,1 month ago,https://cwlagos.com/property/3-4-bed-furnished-apartments-victoria-island/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN25,000,000",3-BED FURNISHED APARTMENT— VICTORIA ISLAND,VI,For Sale,Available for rent,Apartment,3,3,admin-cw,1 month ago,https://cwlagos.com/property/3-bed-furnished-apartment-victoria-island-2/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN60,000,000",3-BED FURNISHED APARTMENT — VICTORIA ISLAND,VI,For Rent,Available for rent,Apartment,3,3,admin-cw,1 month ago,https://cwlagos.com/property/3-bed-furnished-apartment-victoria-island/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
$1800000,3-BED PENTHOUSE APARTMENT | VI,VI,For Sale,Available for sale,Penthouse,3,3,admin-cw,1 month ago,https://cwlagos.com/property/3-bed-penthouse-apartment-vi/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN4,800,000,000","DIRECT PLOTS OF LAND | EKO ATLANTIC, VI",VI,For Sale,Available for sale,,,,admin-cw,1 month ago,https://cwlagos.com/property/direct-plots-of-land-eko-atlantic-vi/,,,,,,,,,,,,,,,,,,,,,,,,,,,2300,,,,,,
$1350,BARE LAND | EKO ATLANTIC CITY VI,VI,For Sale,Available for sale,,,,admin-cw,1 month ago,https://cwlagos.com/property/bare-land-eko-atlantic-city-vi/,,,,,,,,,,,,,,,,,,,,,,,,,,,2122,,,,,,
"NGN13,000,000",14 UNITS OF 3-BED APARTMENTS – VICTORIA ISLAND,VI,For Rent,Available for rent,Apartment,3,3,admin-cw,1 month ago,https://cwlagos.com/property/14-units-of-3-bed-apartments-victoria-island/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN600,000,000","3-BED APARTMENT – ONIRU, VICTORIA ISLAND",Oniru,For Sale,Available for sale,Apartment,3,3,admin-cw,1 month ago,https://cwlagos.com/property/3-bed-apartment-oniru-victoria-island/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN250,000,000","3-BED FLAT+BQ – ONIRU, VICTORIA ISLAND",Oniru,For Sale,Available for sale,Apartment,3,3,admin-cw,1 month ago,https://cwlagos.com/property/3-bed-flatbq-oniru-victoria-island/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN250,000,000","2-BED APARTMENT – ONIRU, VICTORIA ISLAND",VI,For Sale,Available for sale,Apartment,2,2,admin-cw,1 month ago,https://cwlagos.com/property/2-bed-apartment-oniru-victoria-island-2/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN305,000,000","2-BED APARTMENT– ONIRU, VICTORIA ISLAND",VI,For Sale,Available for sale,Apartment,2,2,admin-cw,1 month ago,https://cwlagos.com/property/2-bed-apartment-oniru-victoria-island/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN20,000,000",3-BED APARTMENT+BQ –VICTORIA ISLAND,VI,For Rent,Available for rent,Apartment,3,3,admin-cw,1 month ago,https://cwlagos.com/property/3-bed-apartmentbq-victoria-island-2/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN12,000,000",2-BEDROOM APARTMENT – ONIRU,Oniru,For Rent,Available for rent,Apartment,2,2,admin-cw,1 month ago,https://cwlagos.com/property/2-bedroom-apartment-oniru/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN40,000,000",3-BEDROOM TERRACE – VICTORIA ISLAND,VI,For Rent,Available for rent,Terraced,3,3,admin-cw,1 month ago,https://cwlagos.com/property/3-bedroom-terrace-victoria-island/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN35,000,000",3-BED APARTMENT+BQ – VICTORIA ISLAND,VI,For Rent,Available for rent,Apartment,3,3,admin-cw,1 month ago,https://cwlagos.com/property/3-bed-apartmentbq-victoria-island/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
